================================================================================
  DRONE FOLLOW SYSTEM  —  Flight Log
  Start : 2026-05-29 19:58:26
  File  : flight_20260529_195826.txt
================================================================================
  Columns (CSV after this block):
    time_s   | seconds since flight start
    fps      | display FPS
    locked   | 1/0 target locked
    dir      | direction command
    dx       | pixel error X
    dy       | pixel error Y
    tracker  | tracker status string
    area_px2 | bounding-box area (pixels²)
    dist_cm  | estimated distance (cm)
    armed    | FC armed 1/0
    follow   | auto-follow active 1/0
    throttle | CH3 µs
    voltage  | battery voltage (V)
    roll     | FC roll (°)
    pitch    | FC pitch (°)
    yaw      | FC yaw (°)
    m1..m4   | motor µs
--------------------------------------------------------------------------------
time_s,fps,locked,dir,dx,dy,tracker,area_px2,dist_cm,armed,follow,throttle,voltage,roll,pitch,yaw,m1,m2,m3,m4
3.091,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.171,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.248,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.335,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.409,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.484,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.565,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.639,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.714,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.782,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.852,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.920,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
3.991,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.059,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.137,13.3,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.205,13.3,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.271,13.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.342,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.412,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.480,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.552,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.621,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.688,13.5,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.760,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.832,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.900,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
4.970,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.040,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.109,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.177,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.248,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.318,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.387,14.1,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.456,14.2,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.524,14.2,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.594,14.3,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.663,14.3,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.734,14.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.802,14.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.873,14.3,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
5.942,14.3,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.009,14.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.077,14.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.924,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.002,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.074,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.148,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.221,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.295,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.368,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.441,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.511,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.583,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.652,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.722,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.793,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.871,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.948,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.021,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.098,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.174,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.246,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.319,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.388,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.457,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.527,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.597,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.668,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.743,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.828,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.898,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.976,4.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.058,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.132,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.209,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.283,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.352,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.423,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.492,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.559,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.647,13.7,1,ON TARGET,-3,-108,LOCKED,891,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.717,13.6,1,ON TARGET,-2,-121,LOCKED,750,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.790,13.6,1,ON TARGET,0,-137,LOCKED,675,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.860,13.6,1,ON TARGET,3,-150,LOCKED,529,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.930,13.6,1,ON TARGET,4,-151,LOCKED,600,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.999,13.6,1,LOST,6,-167,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.068,13.7,1,ON TARGET,9,-131,LOCKED,506,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.138,13.7,1,ON TARGET,10,-123,LOCKED,528,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.208,13.7,1,ON TARGET,9,-117,LOCKED,483,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.278,13.8,1,ON TARGET,9,-115,LOCKED,483,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.354,13.8,1,LOST,10,-107,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.432,13.7,1,LOST,11,-104,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.509,13.7,1,LOST,11,-100,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.582,13.6,1,LOST,11,-97,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.651,13.7,1,LOST,12,-93,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.732,13.6,1,LOST,12,-90,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.807,13.6,1,LOST,13,-86,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.890,13.5,1,LOST,13,-83,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.965,13.6,1,LOST,13,-79,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.050,13.5,1,LOST,14,-76,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.139,13.4,1,LOST,14,-72,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.229,13.3,1,LOST,14,-69,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.311,13.3,1,LOST,14,-65,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.382,13.3,1,LOST,15,-62,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.467,13.3,1,LOST,15,-58,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.543,13.2,1,LOST,15,-55,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.623,13.2,1,LOST,15,-51,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.703,13.1,1,LOST,16,-47,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.780,13.1,1,LOST,16,-44,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.857,13.0,1,LOST,17,-40,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.936,13.1,1,LOST,17,-37,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.007,13.1,1,LOST,17,-34,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.078,13.1,1,LOST,18,-30,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.157,13.0,1,LOST,18,-27,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.230,13.0,1,LOST,18,-23,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.303,13.0,1,LOST,19,-19,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.373,13.0,1,LOST,19,-16,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.441,13.0,1,LOST,20,-12,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.514,13.0,1,LOST,20,-9,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.591,13.0,1,LOST,20,-5,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.664,13.0,1,LOST,20,-2,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.735,13.0,1,LOST,21,2,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.805,13.0,1,LOST,21,5,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.885,13.0,1,LOST,21,9,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.959,13.0,1,LOST,21,12,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.047,13.0,1,LOST,22,16,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.131,12.9,1,LOST,22,20,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.206,13.0,1,LOST,22,23,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.277,13.0,1,LOST,23,26,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.348,13.1,1,LOST,23,30,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.427,13.2,1,LOST,23,33,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.499,13.3,1,LOST,24,37,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.570,13.3,1,LOST,24,40,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.646,13.3,1,LOST,25,44,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.719,13.3,1,LOST,25,48,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.799,13.3,1,ON TARGET,25,51,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.884,13.3,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.956,13.3,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.026,13.4,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.096,13.4,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.165,13.4,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.235,13.4,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.303,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.372,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.442,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.513,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.582,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.655,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.727,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.797,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.867,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.939,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.013,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.081,13.7,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.153,13.7,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.235,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.303,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.374,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.451,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.525,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.596,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.666,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.739,13.9,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.812,13.9,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.897,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.971,13.9,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.046,13.9,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.119,13.9,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.196,13.8,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.277,13.7,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.347,13.7,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.421,13.7,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.498,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.569,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.635,13.7,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.708,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.776,13.7,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.855,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.930,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.008,13.6,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.089,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.160,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.244,13.4,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.318,13.4,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.385,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.456,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.522,13.5,1,ON TARGET,0,0,REACQ,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
