================================================================================
  DRONE FOLLOW SYSTEM  —  Flight Log
  Start : 2026-06-03 12:01:22
  File  : flight_20260603_120122.txt
================================================================================
  Columns (CSV after this block):
    time_s   | seconds since flight start
    fps      | display FPS
    locked   | 1/0 target locked
    dir      | direction command
    dx       | pixel error X
    dy       | pixel error Y
    tracker  | tracker status string
    area_px2 | bounding-box area (pixels²)
    dist_cm  | estimated distance (cm)
    armed    | FC armed 1/0
    follow   | auto-follow active 1/0
    throttle | CH3 µs
    voltage  | battery voltage (V)
    roll     | FC roll (°)
    pitch    | FC pitch (°)
    yaw      | FC yaw (°)
    m1..m4   | motor µs
--------------------------------------------------------------------------------
time_s,fps,locked,dir,dx,dy,tracker,area_px2,dist_cm,armed,follow,throttle,voltage,roll,pitch,yaw,m1,m2,m3,m4
13.957,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.028,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.100,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.174,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.244,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.313,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.384,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.455,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.525,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.596,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.671,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.740,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.814,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.891,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.965,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.039,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.117,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.189,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.255,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.322,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.388,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.458,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.527,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.599,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.668,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.737,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.807,14.1,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.881,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.957,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.034,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.106,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.178,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.252,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.323,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.395,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.467,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.535,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.604,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.675,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.746,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.816,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.888,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.961,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.034,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.104,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.184,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.256,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.328,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.397,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.467,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.537,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.609,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.681,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.753,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.838,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.916,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.990,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.059,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.129,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.205,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.272,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.340,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.415,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.491,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.560,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.632,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.705,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.777,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.864,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.939,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.014,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.092,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.166,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.240,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.312,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.382,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.451,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.520,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.591,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.661,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.732,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.807,13.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.876,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.946,13.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.016,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.087,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.160,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.233,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.303,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.371,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.441,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.509,13.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.579,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.648,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.718,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.793,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.870,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
20.947,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.024,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.100,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.170,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.242,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.312,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.384,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.454,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.528,14.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.605,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.681,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.753,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.826,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.897,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
21.966,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
22.038,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
22.110,13.9,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
