================================================================================
  DRONE FOLLOW SYSTEM  —  Flight Log
  Start : 2026-06-03 11:27:37
  File  : flight_20260603_112737.txt
================================================================================
  Columns (CSV after this block):
    time_s   | seconds since flight start
    fps      | display FPS
    locked   | 1/0 target locked
    dir      | direction command
    dx       | pixel error X
    dy       | pixel error Y
    tracker  | tracker status string
    area_px2 | bounding-box area (pixels²)
    dist_cm  | estimated distance (cm)
    armed    | FC armed 1/0
    follow   | auto-follow active 1/0
    throttle | CH3 µs
    voltage  | battery voltage (V)
    roll     | FC roll (°)
    pitch    | FC pitch (°)
    yaw      | FC yaw (°)
    m1..m4   | motor µs
--------------------------------------------------------------------------------
time_s,fps,locked,dir,dx,dy,tracker,area_px2,dist_cm,armed,follow,throttle,voltage,roll,pitch,yaw,m1,m2,m3,m4
6.363,4.4,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.433,4.6,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.510,4.7,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.583,4.8,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.651,5.0,0,ON TARGET,0,0,IDLE,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.720,5.1,1,ON TARGET,-34,-235,LOCKED,2829,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.791,5.2,1,ON TARGET,-33,-227,LOCKED,3010,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.861,5.3,1,ON TARGET,-34,-231,LOCKED,2829,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.927,5.3,1,ON TARGET,-33,-227,LOCKED,2720,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
6.999,5.3,1,ON TARGET,-34,-225,LOCKED,2747,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.070,5.3,1,ON TARGET,-35,-216,LOCKED,2405,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.140,5.3,1,ON TARGET,-33,-219,LOCKED,2911,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.207,5.3,1,ON TARGET,-32,-221,LOCKED,2952,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.283,5.3,1,ON TARGET,-32,-218,LOCKED,3139,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.355,13.9,1,ON TARGET,-32,-216,LOCKED,2800,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.423,13.9,1,ON TARGET,-27,-210,LOCKED,2870,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.494,13.9,1,LOST,-28,-211,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.565,13.9,1,LOST,-27,-209,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.636,13.9,1,LOST,-26,-208,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.711,13.9,1,LOST,-25,-207,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.794,13.9,1,LOST,-25,-206,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.862,13.9,1,LOST,-24,-205,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
7.945,13.8,1,LOST,-23,-203,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.024,13.9,1,LOST,-22,-202,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.094,13.9,1,LOST,-22,-201,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.163,13.9,1,LOST,-21,-200,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.236,13.9,1,LOST,-20,-199,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.308,13.9,1,LOST,-19,-197,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.377,13.9,1,LOST,-18,-196,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.459,13.8,1,LOST,-18,-195,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.535,13.8,1,LOST,-17,-194,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.604,13.9,1,LOST,-16,-193,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.685,13.8,1,LOST,-15,-191,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.754,13.8,1,LOST,-15,-190,COAST,0,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.822,13.8,1,ON TARGET,-24,-304,LOCKED,8611,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.891,13.8,1,ON TARGET,-21,-302,LOCKED,10764,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
8.974,13.7,1,ON TARGET,-20,-296,LOCKED,10324,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.059,13.6,1,ON TARGET,-13,-284,LOCKED,11368,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.130,13.6,1,ON TARGET,-3,-268,LOCKED,9657,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.206,13.6,1,ON TARGET,1,-260,LOCKED,8611,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.272,13.6,1,ON TARGET,0,-253,LOCKED,10353,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.339,13.6,1,ON TARGET,7,-239,LOCKED,10710,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.410,13.6,1,ON TARGET,4,-225,LOCKED,10925,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.485,13.6,1,ON TARGET,9,-210,LOCKED,9374,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.558,13.6,1,ON TARGET,5,-192,LOCKED,10396,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.628,13.6,1,ON TARGET,6,-184,LOCKED,9240,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.718,13.5,1,ON TARGET,7,-178,LOCKED,9744,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.810,13.3,1,ON TARGET,-1,-170,LOCKED,10767,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.888,13.3,1,ON TARGET,-12,-150,LOCKED,9680,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
9.970,13.3,1,ON TARGET,-16,-141,LOCKED,10416,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.045,13.3,1,ON TARGET,-23,-130,LOCKED,10413,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.124,13.3,1,ON TARGET,-29,-131,LOCKED,9234,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.195,13.4,1,ON TARGET,-28,-124,LOCKED,10974,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.268,13.3,1,ON TARGET,-27,-124,LOCKED,9968,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.340,13.3,1,ON TARGET,-32,-127,LOCKED,9504,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.411,13.3,1,ON TARGET,-33,-130,LOCKED,9964,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.485,13.3,1,ON TARGET,-35,-128,LOCKED,10323,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.563,13.3,1,ON TARGET,-35,-128,LOCKED,9350,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.635,13.3,1,ON TARGET,-38,-127,LOCKED,10152,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.717,13.3,1,ON TARGET,-39,-127,LOCKED,9605,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.803,13.2,1,ON TARGET,-39,-131,LOCKED,10165,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.880,13.2,1,ON TARGET,-44,-128,LOCKED,9672,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
10.950,13.2,1,ON TARGET,-44,-122,LOCKED,9810,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.020,13.2,1,ON TARGET,-42,-117,LOCKED,8925,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.108,13.1,1,ON TARGET,-41,-119,LOCKED,10058,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.180,13.1,1,ON TARGET,-44,-117,LOCKED,10098,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.265,13.2,1,ON TARGET,-41,-112,LOCKED,11349,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.334,13.2,1,ON TARGET,-38,-106,LOCKED,9546,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.405,13.2,1,ON TARGET,-40,-103,LOCKED,10092,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.475,13.2,1,ON TARGET,-34,-106,LOCKED,10560,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.547,13.1,1,ON TARGET,-33,-104,LOCKED,10788,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.618,13.1,1,ON TARGET,-30,-110,LOCKED,9646,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.687,13.2,1,ON TARGET,-32,-115,LOCKED,9657,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.760,13.2,1,ON TARGET,-32,-106,LOCKED,10600,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.834,13.1,1,ON TARGET,-36,-106,LOCKED,8976,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.912,13.2,1,ON TARGET,-35,-104,LOCKED,10260,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
11.980,13.3,1,ON TARGET,-31,-101,LOCKED,9630,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.046,13.4,1,ON TARGET,-32,-95,LOCKED,10573,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.111,13.5,1,ON TARGET,-31,-91,LOCKED,10465,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.180,13.6,1,ON TARGET,-36,-92,LOCKED,9765,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.245,13.7,1,ON TARGET,-32,-89,LOCKED,9030,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.321,13.6,1,ON TARGET,-34,-85,LOCKED,10878,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.389,13.7,1,ON TARGET,-36,-81,LOCKED,10413,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.458,13.7,1,ON TARGET,-32,-77,LOCKED,9379,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.534,13.7,1,ON TARGET,-28,-83,LOCKED,9592,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.604,13.7,1,ON TARGET,-25,-78,LOCKED,8961,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.676,13.7,1,ON TARGET,-24,-72,LOCKED,9184,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.749,13.7,1,ON TARGET,-22,-71,LOCKED,10176,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.818,13.8,1,ON TARGET,-25,-68,LOCKED,9880,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.887,13.9,1,ON TARGET,-24,-67,LOCKED,9944,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
12.960,13.9,1,ON TARGET,-23,-65,LOCKED,10283,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.029,14.0,1,ON TARGET,-21,-65,LOCKED,8988,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.098,14.0,1,ON TARGET,-21,-62,LOCKED,9720,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.173,14.0,1,ON TARGET,-16,-61,LOCKED,9191,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.242,14.1,1,ON TARGET,-18,-61,LOCKED,10560,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.313,14.2,1,ON TARGET,-14,-57,LOCKED,10290,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.386,14.1,1,ON TARGET,-17,-55,LOCKED,9416,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.456,14.1,1,ON TARGET,-16,-50,LOCKED,9492,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.523,14.2,1,ON TARGET,-23,-48,LOCKED,10695,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.594,14.2,1,ON TARGET,-21,-49,LOCKED,9374,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.661,14.2,1,ON TARGET,-22,-43,LOCKED,9184,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.736,14.2,1,ON TARGET,-27,-43,LOCKED,9167,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.808,14.2,1,ON TARGET,-24,-43,LOCKED,11020,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.877,14.2,1,ON TARGET,-24,-38,LOCKED,9345,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
13.953,14.2,1,ON TARGET,-17,-35,LOCKED,9152,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.022,14.2,1,ON TARGET,-20,-35,LOCKED,8295,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.094,14.2,1,ON TARGET,-23,-22,LOCKED,10379,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.165,14.1,1,ON TARGET,-21,-13,LOCKED,10695,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.238,14.1,1,ON TARGET,-22,-8,LOCKED,9612,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.304,14.1,1,ON TARGET,-23,-10,LOCKED,9476,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.375,14.1,1,ON TARGET,-26,-7,LOCKED,10640,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.446,14.1,1,ON TARGET,-26,-6,LOCKED,9630,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.516,14.1,1,ON TARGET,-36,-1,LOCKED,10695,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.583,14.1,1,ON TARGET,-41,0,LOCKED,9765,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.652,14.2,1,ON TARGET,-40,5,LOCKED,10290,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.731,14.1,1,ON TARGET,-47,6,LOCKED,9202,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.803,14.1,1,ON TARGET,-50,13,LOCKED,8715,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.877,14.1,1,ON TARGET,-48,15,LOCKED,9328,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
14.944,14.1,1,ON TARGET,-54,21,LOCKED,10080,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.024,14.1,1,ON TARGET,-49,20,LOCKED,10368,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.096,14.0,1,ON TARGET,-47,20,LOCKED,9737,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.166,14.0,1,ON TARGET,-44,23,LOCKED,9720,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.236,14.1,1,ON TARGET,-46,25,LOCKED,8532,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.307,14.0,1,ON TARGET,-45,25,LOCKED,9672,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.379,14.0,1,ON TARGET,-41,22,LOCKED,9095,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.450,14.1,1,ON TARGET,-45,18,LOCKED,9951,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.515,14.1,1,ON TARGET,-40,14,LOCKED,9282,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.595,14.1,1,ON TARGET,-39,11,LOCKED,8670,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.664,14.0,1,ON TARGET,-43,2,LOCKED,8446,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.730,14.0,1,ON TARGET,-43,0,LOCKED,8652,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.801,14.0,1,ON TARGET,-45,-3,LOCKED,9951,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.877,14.0,1,ON TARGET,-43,-8,LOCKED,9605,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
15.948,14.0,1,ON TARGET,-44,-9,LOCKED,10830,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.019,14.0,1,ON TARGET,-43,-13,LOCKED,8840,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.090,14.0,1,ON TARGET,-43,-18,LOCKED,10176,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.165,14.0,1,ON TARGET,-49,-15,LOCKED,9570,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.233,14.0,1,ON TARGET,-45,-10,LOCKED,9646,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.307,14.0,1,ON TARGET,-41,-21,LOCKED,9990,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.377,14.0,1,ON TARGET,-35,-30,LOCKED,9996,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.444,14.0,1,ON TARGET,-36,-30,LOCKED,9592,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.514,14.0,1,ON TARGET,-32,-33,LOCKED,10260,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.579,14.1,1,ON TARGET,-33,-31,LOCKED,9690,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.654,14.0,1,ON TARGET,-34,-37,LOCKED,8774,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.723,14.0,1,ON TARGET,-33,-30,LOCKED,10881,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.794,14.1,1,ON TARGET,-39,-38,LOCKED,8610,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.862,14.1,1,ON TARGET,-38,-38,LOCKED,10396,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
16.943,14.0,1,ON TARGET,-50,-41,LOCKED,9856,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.024,13.9,1,ON TARGET,-48,-41,LOCKED,10692,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.094,14.0,1,ON TARGET,-54,-42,LOCKED,9765,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.172,14.0,1,ON TARGET,-58,-44,LOCKED,9964,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.248,13.9,1,ON TARGET,-58,-39,LOCKED,10396,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.326,13.9,1,ON TARGET,-61,-40,LOCKED,10005,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.401,13.8,1,ON TARGET,-57,-43,LOCKED,10388,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.474,13.8,1,ON TARGET,-63,-47,LOCKED,10028,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.542,13.9,1,ON TARGET,-61,-46,LOCKED,11009,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.613,13.8,1,ON TARGET,-61,-50,LOCKED,11040,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.688,13.8,1,ON TARGET,-56,-49,LOCKED,10044,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.759,13.8,1,ON TARGET,-54,-45,LOCKED,9919,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.834,13.8,1,ON TARGET,-58,-45,LOCKED,9936,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.907,13.8,1,ON TARGET,-56,-42,LOCKED,10465,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
17.976,13.8,1,ON TARGET,-52,-36,LOCKED,10640,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.056,13.8,1,ON TARGET,-53,-39,LOCKED,9701,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.128,13.8,1,ON TARGET,-48,-41,LOCKED,9265,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.204,13.7,1,ON TARGET,-48,-37,LOCKED,11918,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.273,13.7,1,ON TARGET,-46,-39,LOCKED,11000,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.339,13.8,1,ON TARGET,-41,-39,LOCKED,10464,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.408,13.8,1,ON TARGET,-40,-38,LOCKED,9768,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.478,13.8,1,ON TARGET,-45,-39,LOCKED,10573,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.547,13.8,1,ON TARGET,-37,-40,LOCKED,10692,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.618,13.8,1,ON TARGET,-38,-39,LOCKED,10005,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.684,13.8,1,ON TARGET,-41,-34,LOCKED,10580,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.752,13.8,1,ON TARGET,-37,-34,LOCKED,13375,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.832,13.7,1,ON TARGET,-38,-36,LOCKED,10622,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.905,13.7,1,ON TARGET,-29,-28,LOCKED,11834,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
18.976,13.7,1,ON TARGET,-31,-28,LOCKED,11984,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.048,13.8,1,ON TARGET,-33,-26,LOCKED,13020,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.123,13.8,1,ON TARGET,-36,-26,LOCKED,12204,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
19.193,13.8,1,ON TARGET,-32,-22,LOCKED,11970,0.0,0,0,1000,0.00,0.00,0.00,0.00,0,0,0,0
